adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[99],476280,en,Nuuca,"In this evocative meditation, a disturbing link is made between the resource extraction industries’ exploitation of the land and violence inflicted on Indigenous women and girls. Or, as one young woman testifies, “Just as the land is being used, these women are being used.”",0.6,/AbYLBIndXJQ2wqGnf8cRw7HmjkB.jpg,2018-07-02,Nuuca,False,0.0,0
False,/gl3RKxaM65gyrvRoG3MffTYBoo5.jpg,"[27, 9648, 53]",476299,en,Ghostland,"A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange . . .",18.209,/48GWpOhl1s5hUciV7pvVMHkJnvv.jpg,2018-03-15,Ghostland,False,7.2,678
False,/qpK1GgDkirZi9GDZOgkpPuLourR.jpg,"[18, 36, 53]",476335,en,Shock and Awe,"A group of journalists covering George Bush's planned invasion of Iraq in 2003 are skeptical of the presidents claim that Saddam Hussein has ""weapons of mass destruction.""",3.486,/wdPQPRMIMp3Gcc83Dq1EjOgOgLT.jpg,2018-07-13,Shock and Awe,False,6.4,29
False,,[],560405,en,May I Please Enter,A lonely cowboy attempts to enter a nice house. He is successful.,0.6,/4bkangllahxgNstv6iz3qQABmfg.jpg,2018-11-07,May I Please Enter,False,0.0,0
False,/8regFTY01Nc2ZolqBZlEYTi5xUO.jpg,[53],560412,en,Hospitality,A woman with a checkered past must protect her son when a man brings trouble to her isolated bed and breakfast.,3.223,/hJuKwfBYhxUBmHxYuGwMlvM9WVF.jpg,2018-12-07,Hospitality,False,6.2,7
False,,"[99, 10402]",511662,en,Death Metal Grandma,"Death Metal Grandma follows 97-year-old Holocaust survivor, Inge Ginsberg, who has decided to break out as a singer of Death Metal music.",0.6,/ntUEX3IPYGhJlT6bCJEGLSghVCt.jpg,2018-03-01,Death Metal Grandma,False,6.0,1
False,,[],511664,en,Yover,"Yover is barely twelve, but he must work. Everyday he rides the streets of the new Bojaya - a village that survived the bloodiest massacre of the war in Colombia - and continues to steal from reality, minutes of fantasy and play, which belong to the world of children. Yover embodies the forgiveness of a past that is revealed through him and the faith to move forward toward a future of simple rewards.",0.882,/iEl6Qc0D4gy7qdmKfLIZDI6cyF0.jpg,2018-02-14,Yover,False,0.0,0
False,,[99],511687,en,Tanzania Transit,"On a train crossing Tanzania, a rolling microcosm of East African society, we follow three main characters, reflecting on the strength to survive.",0.896,/aqUEdOmvoCnIGsHrzovhgGBVZqY.jpg,2018-04-20,Tanzania Transit,False,0.0,0
False,/z9wwKf92GoGwfmKq8NumTlYBAML.jpg,"[99, 10770]",511689,en,Say Her Name: The Life and Death of Sandra Bland,"Sandra Bland was a bright, energetic activist whose life was cut short when a traffic stop resulted in a mysterious jail cell death just three days later.",2.228,/lSd7tysqV914OSsYBRey2zmlMpV.jpg,2018-04-25,Say Her Name: The Life and Death of Sandra Bland,False,6.3,3
False,,[18],511726,en,Love in Youth,"Heather has left home to start college. She finds herself grappling with challenges common to any freshman: money management, self-discipline, focus… and a crippling crush.",1.228,/aRHqz7ZoG8qDyhxrWqMI73IPBGl.jpg,2018-03-13,Love in Youth,False,0.0,0
False,,[],511745,en,Friends of Wonder,"A short film about Kurt Vile and Courtney Barnett's friendship and collaboration, told against the backdrop of the Loew's Jersey Theatre, one of the five original Loew's Wonder Theatres built in the NYC area in the 1920s, now a volunteer run community cinema. The story of the theatre is interspersed with live footage of Kurt and Courtney's recent show there.",0.6,/5kMhHJVHGFz1j5y7fHbPTc6kKI5.jpg,2018-03-01,Friends of Wonder,False,0.0,0
False,/cWgRTVSdfnjTRHIH8WQki69lOoU.jpg,"[35, 18, 10749]",511751,en,Idle Thoughts,"When a demanding lover inspires her to write, an idle woman must fake the relationship in order to complete her new book.",2.715,/jufijj94Pwk323WCu9R2TbMIaHs.jpg,2018-03-14,Idle Thoughts,False,5.0,3
False,/hIYW4b3KiFczT0OWU80XmqiXg4r.jpg,"[35, 18]",511785,en,Alex Strangelove,"Alex Truelove is on a quest to lose his virginity, an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends. But Alex, a super gregarious dude, is oddly unmotivated. A magical house party throws Alex into the presence of Elliot, a hunky college guy, who pegs Alex as gay and flirts hard. Alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself.",12.737,/e9haaQZp1WsJLauz9WNT30lKCCL.jpg,2018-04-16,Alex Strangelove,False,6.7,894
False,/msuSWuBdzzhWtWjViOGrlsnDOV7.jpg,[99],511791,en,Mercury 13,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight.",2.594,/cIH8lHaNRGjSLXlkOzyp1MkE0yk.jpg,2018-04-08,Mercury 13,False,6.8,13
False,,[99],511795,en,The Pushouts,"The Pushouts focuses on the alarming rate of high school dropouts and the critical state of public education through the story of Victor Rios. Rios was a gang member in West Oakland who was headed for a life of incarceration when he met an inspirational teacher. Now a professor at UC Santa Barbara, he and his mentor dedicate their lives to motivating young Mexican and African-American teens to realize their potential.",0.6,/48yTAA8n2UJhvD5ltaqDM1YzBOK.jpg,2018-04-07,The Pushouts,False,0.0,0
False,,[99],511796,en,The Rescue List,"Two boys escape from slavery, spend a year in a rehabilitation shelter, and eventually reunite with their families. Meanwhile, the man who rescued them launches another mission to liberate more children.",0.638,/fXBjijZOHkvrBxfMGHf7GEjkqWq.jpg,2018-04-06,The Rescue List,False,0.0,0
False,,[99],511799,en,Tre Maison Dasan,"Tre, Maison, and Dasan are three boys who all share something in common – one of their parents is in jail. Following their separate lives through boyhood and weaving their stories together, Denali Tiller observes each youngster's life, as the kids come to understand more about the world around them.",0.6,/9pnL0baGibWWTYustPjjFSKcRqD.jpg,2018-04-08,Tre Maison Dasan,False,0.0,0
False,/7WniFInGE1ZW2S5sESUjiVJJfFm.jpg,[],501943,en,Star Ferry,"Impressions of Hong Kong and Tokyo by day and night shot entirely with a 35mm still camera. Star Ferry is structured between moments of stasis and frenetic movement, drawing out tensions between abrupt passages forward past neon signs and LED advertisements to quiet observations of personal rituals.",0.88,/fPjJfTiFH9UzObnoxv3bn6WJOTm.jpg,2018-01-27,Star Ferry,False,0.0,0
False,,[99],501954,en,Scary Stories,"A documentary about children's horror classic Scary Stories to Tell in the Dark. It includes the author's family, scholars, folklorists, artists, and children's book authors such as R.L. Stine, Q.L. Pearce, and more.",1.562,/csiANpuLNiqmLpyLnAaYJ8jqdEz.jpg,2018-01-27,Scary Stories,False,0.0,0
False,,[],501956,en,Spotlight,"A short, one shot horror film about four young girls who play a game of 'Spotlight' in the forest.",0.6,,2018-01-28,Spotlight,False,10.0,1
False,,[],501968,en,Salient Minus Ten,"Adam Harper is an average man. And on an average day he suddenly finds himself catapulted into the strangest, reality changing game... A game of time and chance, where the stakes are a matter of life and death.",0.63,,2018-01-28,Salient Minus Ten,False,0.0,0
False,,[99],502011,en,Entangled Nightvisions,"Philosopher Johnny Golding ruminates on a formative childhood experience, when her father brought home an early prototype of night vision he was working on for the American Military 'Project Eyeglass'. Shot using corrupted night-vision footage, the film explores Johnny's interest in quantum physics, entanglement and her philosophy of Radical Matter.",0.64,,2018-01-27,Entangled Nightvisions,False,0.0,0
False,,[],502014,en,Latency Contemplation 3,"Cho's internal visions and his perception of the outer world come together in an abstract meditation on space, place and sound. Natural landscapes are pushed to the edge of abstraction. Mountains, rocks, water: everything flows, is in motion. Latency Contemplation 3 is a choreography of horizontal lines, drifting on the vertical.",0.6,,2018-01-27,Latency Contemplation 3,False,0.0,0
True,/af3tWEnZUCT9M4eBDXrRwowyqSB.jpg,[],502050,en,Girl Scout Nookies 5,"Emma Hix heard how many boxes her fellow scouts sold over here, so she came up and offered up her sweet thang as well! Andi Rye sold Jerry 40 boxes with some pussy on the side! Joseline Kelly refused to be beat by Andi, so she sold Mike 50 boxes, some pussy and a sweet salad toss! All girl scout nookies were sweet and tight and they love ice cream as well. Vienna Rose is a cute blonde slut with a bubble butt that offered up her nookies as incentive to buy cookies, so I went to town on that ass!",0.661,/9o9l7109HpsK9oWl8KtFQkP0zis.jpg,2018-02-05,Girl Scout Nookies 5,False,8.0,1
False,/95AKEQdhAF7YlH6XJSOFaqNTW0J.jpg,"[16, 28, 35, 878, 10770]",491633,en,Marvel Rising: Secret Warriors,"When a threat no one could have expected bears down on the Marvel Universe, this ragtag, untrained band of teens have no choice but to rise together and prove to the world that sometimes the difference between a 'hero' and 'misfit' is just in the name.",4.869,/rXmc4jvDBU04Wp8r5JMWy3HbhB3.jpg,2018-09-30,Marvel Rising: Secret Warriors,False,6.5,13
False,/2UYTeccpmz8O0OkhhzIcIoHvKyE.jpg,"[35, 18, 36]",427214,en,The Happy Prince,"The story of the last days of Oscar Wilde. This great man of letters, once one of the most famous authors in England, is now a superstar on the skids. As Oscar lies on his death bed, the past comes flooding back to him, transporting him to other times and places.",5.727,/6jLkkZO4zryBTcCwkVGliQ3h5TU.jpg,2018-04-12,The Happy Prince,False,6.8,64
False,/xhGYXyPfey7jDDbIGJKxQMnNNrE.jpg,"[14, 18, 53, 27]",362826,en,Wildling,A young woman held in captivity discovers the realities of truth and lies in the outside world.,11.99,/wZQR6hKRUBqHRL4lfECFES68zGF.jpg,2018-04-13,Wildling,False,5.5,130
False,,"[53, 27]",429724,en,Browse,A solitary man becomes convinced that someone hacked into all of his devices and that they're being used to manipulate and control him.,0.6,,2018-12-31,Browse,False,0.0,0
False,/nvxj7TwfyY9j2AnQDaNkLawaHAn.jpg,"[53, 27]",429742,en,Still/Born,"Still/Born follows Mary, a new mother who lost one of her twins in childbirth. As she struggles with the loss of one of her children, she starts to suspect something sinister is after her surviving child - a supernatural entity that has chosen her child and will stop at nothing to take it from her.",3.443,/kZ1BbnMArbnSISel8dK9mpRwWIB.jpg,2018-12-06,Still/Born,False,5.8,54
False,/ol5IjMqycxd9kRg5XerCKCoyt2u.jpg,"[18, 37]",365257,en,Black Hog Gut,A band of American Civil War veterans suffer fear and anxiety deep within the white pine ribs of the smoky mountains.,2.132,/dCg8dQJiL9eclPdMxFMmRApyV9R.jpg,2018-05-10,Black Hog Gut,False,0.0,0
False,/g3MUGPpNcx9cZ94TAeJGXpJK8Iv.jpg,[35],353576,en,The Con Is On,"In an effort to avoid paying off a massive gambling debt to a notorious mobster in England, a couple flees to Los Angeles and hatch a jewel theft plot.",8.007,/d4ZzzFOokK356jf6L6vUp3RKNvM.jpg,2018-05-04,The Con Is On,False,4.0,54
False,/vR1UJvNwPA8KlocLP33woYtjvaW.jpg,"[10749, 80, 18]",365956,en,Heartlock,"When a female guard becomes a prisoner of his mind, a male inmate struggles to keep the truth from escaping.",2.534,/3tzTsZgJT6os0mV5DwkCgC0D2x.jpg,2018-07-24,Heartlock,False,0.0,0
False,/zX0pEwk0zDnS85Nxl1hI6h6dfFu.jpg,"[878, 27, 53]",430231,en,The Endless,Two brothers return to the cult they fled from years ago to discover that the group's beliefs may be more sane than they once thought.,13.326,/49sb3kEZplzudQBhJDSt0mNJm4V.jpg,2018-04-06,The Endless,False,6.5,291
False,,[53],196712,en,Edge,"EDGE. On the surface, it's the story of a madman terrorizing a helpless city, taking lives without a second thought. Blood is this man's water. Enter Jack Rivers, detective for the city's police department and ace headhunter who always gets his man. Stymied by the difficulty of catching this serial murderer, Jack begins to stumble in a blind fury and the line between 'justice' and 'murder' becomes blurred. This is the story of a man whose life is about to change forever. He's about to go over the EDGE.",0.6,/hei291MmBFzmtvlkX7VOQR0aFFX.jpg,2018-08-03,Edge,False,0.0,0
False,/5wjCAZ8LrmOsEKS6FcZY8V4AwUM.jpg,"[18, 35]",10148,en,Krystal,A young man living a sheltered life develops a crush on a stripper and joins her Alcoholics Anonymous group just so he can be in the same room with her.,4.424,/5Do7HKvKPgjiBVJieMAOt8aZXAB.jpg,2018-04-13,Krystal,False,4.4,19
False,,[18],210679,en,Cortazar in love,"Story based on true and fiction events and includes some period from the life of famous Argentine writer ""Julio Cortazar"". The action is taking place in the twenties of the last century in Argentina.",0.6,,2018-12-05,Cortazar in love,False,0.0,0
False,/23SZepxYhpeaBeEGiMrtWA84ANu.jpg,"[80, 18, 9648]",199928,en,The Outsider,A former American G.I. joins a yakuza family after his release from prison in post-World War II Osaka.,10.329,/m2riQcEzjVrkP8wKHDXwC5EQpHQ.jpg,2018-03-09,The Outsider,False,6.2,235
False,,[99],511060,en,Η φωνή του Αντώνη,"After an accident that almost cost him his life, Christos Kapatos decides to leave a successful career in shipping and moves back to his parents' house in 2011. At the same time, his father, Antonis, suffers a series of strokes that leave him with some minor kinetic but major speech disabilities. The only people who can understand him are his son and wife. In 2012, Christos starts recording his life in the house, trying to come to terms with this new model for cohabitation. While setting out to depict the anxiety, worries, frustration and hope for a better future, he rediscovers his own family and, along with that, Antonis' voice.",0.927,/5Y3K5G11N3WFecUw3zthvD0N6Ek.jpg,2018-03-09,Antonis’ Voice,False,0.0,0
False,,[99],511088,en,Klatki,"Klatki documents the insidious rise of European fur farming. Armed with camcorders, activists fight to expose the industry.",0.88,/jTfS7lf3jfWJZ6AZ7OVqfC1fSMB.jpg,2018-02-01,Klatki,False,0.0,0
False,/tonBjEWI58frnenVLZpYaPnToxb.jpg,"[16, 35]",511138,en,Animal Behaviour,"Five animals meet regularly to discuss their inner angst in a group therapy session led by Dr. Clement, a canine psychotherapist.  The group includes Lorraine, a leech who suffers from separation anxiety; Cheryl, a praying mantis who can’t seem to keep a man; Todd, a pig with an eating disorder; Jeffrey, a bird with guilt issues; and Linda, an obsessive-compulsive cat.",3.281,/o0HlrwWurz1uPmVvgk0GafUrRPN.jpg,2018-06-04,Animal Behaviour,False,6.5,38
